,Date,S,E,I,Q,R,D,P,Total Cases,std S,std E,std I,std Q,std R,std D,std P,std Total Cases,N
0,2021-12-01,8889711.9,34247.1,32281.6,31948.5,868430.0,34754.3,169200.6,935132.8,101296.22017770456,320.05451098211375,28.85896741049478,172.3886597198319,0.0,171.02692770438227,101060.45355053578,343.4155874242142,10060574
1,2021-12-02,6049947.0,71538.7,35869.4,27763.9,868459.4,41035.4,2965960.2,937258.7000000001,1400420.284031119,4748.202650477337,974.5171317119058,2755.3758164722285,4.963869458396342,2695.9754524104997,1399124.8734082172,5456.315138341125,10060574
2,2021-12-03,4530894.7,96342.7,42382.2,26434.0,868536.7,44703.2,4451280.5,939673.8999999999,1697221.7913678251,9991.722074297302,2107.912844498083,3800.803204587157,17.669465187152664,3710.129264594429,1700001.7344998359,7528.6019343687385,10060574
3,2021-12-04,3586938.5,115072.0,50661.8,26756.0,868657.9,47128.9,5365358.9,942542.8,1681875.7362715742,17515.409792522696,2983.034890845228,4225.23521238759,40.92053274335514,4142.522092880134,1690902.3239989027,8408.677838011079,10060574
4,2021-12-05,2917708.5,131224.6,60426.5,28437.1,868839.5,48873.8,6005064.0,946150.4,1556968.3561857159,26847.516418469695,3648.8648988418304,4354.767857188256,74.79605604575686,4277.999317438001,1574044.4300876644,8707.563230672014,10060574
5,2021-12-06,2451105.4,144735.8,70566.6,31052.6,869096.6,50089.3,6443927.7,950238.5,1406823.097525499,36266.8798321554,4306.358396603794,4376.863402026616,119.04217739944109,4291.1976661533545,1432598.367966057,8787.10324557941,10060574
6,2021-12-07,2094694.2,156802.1,81328.8,34522.4,869425.8,51020.3,6772780.4,954968.5,1255036.0583642048,45972.41283954977,5439.135791649258,4339.890533181683,174.86268898767398,4256.035104413496,1290389.7110215349,8770.788326582853,10060574
7,2021-12-08,1813106.4,167967.7,92418.3,38795.2,869841.3,51747.9,7026697.2,960384.4,1111293.5806603222,55569.07199162138,7406.428478693358,4195.405172328413,228.94761409545197,4144.315056797685,1156916.6121918901,8568.66784322155,10060574
8,2021-12-09,1584961.9,178272.9,103852.0,43827.9,870374.0,52298.9,7226986.4,966500.8,978859.0802383609,64875.40011660814,10248.41496037314,4045.4032543122325,289.2428045777457,4042.5432452850764,1035326.1979865283,8377.189304175054,10060574
9,2021-12-10,1396552.1,187775.7,115470.8,49534.2,871057.4,52746.6,7387437.2,973338.2,859032.5632557186,73714.83866909023,13797.391918764937,3893.112091887415,364.82713714854054,3921.5361836912844,926581.4019391712,8179.47541272724,10060574
10,2021-12-11,1238651.0,196554.7,127169.7,55921.1,871916.7,53096.7,7517264.1,980934.5,751399.3088917503,82075.17203155898,18030.072823202907,3896.7448582117872,452.80990492700136,3803.0795692438514,830363.1956173696,8152.6343323826395,10060574
11,2021-12-12,1104822.5,204545.2,138922.9,62910.2,872952.6,53384.5,7623036.1,989247.2999999999,655642.4771907704,89685.02639660647,22615.32615484464,4144.75455968143,537.2409515291997,3682.4715681183475,746070.7509686262,8364.467079328977,10060574
12,2021-12-13,985555.3,212116.7,151158.5,70717.4,874284.7,53624.8,7713116.6,998626.8999999999,566801.5341369588,96868.3476374507,27985.70113200668,4915.118598772567,631.993836995267,3559.783639492715,669230.8101382063,9106.896075260549,10060574
13,2021-12-14,886458.1,218512.3,162764.2,78778.6,875837.7,53796.8,7784426.3,1008413.1,491139.38357648527,102901.82613933535,33265.480296547656,6168.101072453337,734.4945268686486,3462.5940507082255,604969.8056843912,10365.18965003021,10060574
14,2021-12-15,800023.3,224059.6,174222.5,87325.6,877661.6,53944.6,7843336.8,1018931.8,423868.5046997594,108016.85133089189,38793.93656036984,7845.231853807764,865.1982662950729,3370.9337341454816,548862.509743524,12081.363854248319,10060574
15,2021-12-16,724110.7,228843.2,185382.9,96307.4,879787.0,54062.8,7892080.0,1030157.2,364719.7811671448,112257.71342388904,44380.51133650896,9872.845761987777,995.4151897575202,3285.5417148470356,500424.3203354529,14153.802666592332,10060574
16,2021-12-17,657000.1,232478.4,196320.1,105606.2,882249.9,54156.0,7932763.3,1042012.1000000001,312401.15452361887,115522.02187998616,49936.66376010716,12255.550202255303,1192.732027741353,3206.3917415063306,458218.6067418149,16654.673971502987,10060574
17,2021-12-18,597461.3,235198.2,206865.3,115249.2,885097.9,54231.0,7966471.1,1054578.1,266383.4933606247,117824.73254440258,55355.65525589956,14989.554855298406,1489.2235863026074,3146.9960915133024,421796.50650839915,19625.774533114316,10060574
18,2021-12-19,544363.7,236969.0,217037.1,125056.8,888350.6,54297.1,7994499.7,1067704.5,226164.16002985532,119224.70222399384,60683.15201841447,17947.875249176435,1838.9032165940653,3086.2398302789106,390433.7216509481,22873.018296049413,10060574
19,2021-12-20,496779.5,237719.9,226807.4,135097.2,892012.1,54347.0,8017810.9,1081456.3,191057.49573374505,119738.39876869075,65826.95612011844,21114.42597751594,2305.1650895326347,3036.9168905322385,363311.69154582685,26456.507957580816,10060574
20,2021-12-21,452489.3,237721.3,236165.9,145778.6,896333.8,54388.4,8037696.7,1096500.8,159802.58931134376,119357.78110961178,70728.59510049666,24708.78674965649,2939.732906234851,2995.26396833401,339315.7844283257,30643.78362422535,10060574
21,2021-12-22,414193.4,236830.4,244631.5,156153.0,900940.9,54422.0,8053402.8,1111515.9,133975.92765284367,118137.03717564617,75135.7869144258,28328.81029623376,3672.833523316841,2958.9388976455734,319532.90883250197,34960.58271719618,10060574
22,2021-12-23,379656.7,235138.1,252469.4,166559.0,905997.6,54446.2,8066307.0,1127002.8,112286.5966026667,116208.23949397908,79081.54547073547,32152.60525991634,4525.906808585435,2933.1999522705573,302613.317784925,39611.712020772335,10060574
23,2021-12-24,348563.3,232574.4,259681.1,176901.7,911624.3,54466.4,8076762.8,1142992.4000000001,94433.08139211597,113634.16112701321,82584.30639467767,35998.5639770533,5513.48922280619,2911.4333995473776,288241.6207849935,44423.48659940687,10060574
24,2021-12-25,320518.0,229293.8,266293.4,187096.2,917760.3,54480.8,8085131.5,1159337.3,79917.8687628743,110544.46092301504,85651.88234031988,39880.07157165092,6713.7868904218285,2894.466645169711,276016.274052908,49488.32510724246,10060574
25,2021-12-26,295197.1,225364.4,272096.9,197118.7,924468.6,54494.0,8091834.3,1176081.3,68450.68536172592,106983.16840251087,88169.59731954095,43782.53469375659,8011.916976604289,2880.117323999146,265520.32003183867,54674.56899436003,10060574
26,2021-12-27,272285.9,220888.6,277194.4,207035.6,931660.0,54505.3,8097004.2,1193200.9,59978.745136006306,102889.10147357688,90271.02762038328,47676.487505268255,9562.442062569582,2865.9232735717123,256678.6089804914,60104.85284140955,10060574
27,2021-12-28,251543.6,215895.3,281590.7,216732.4,939387.1,54512.8,8100912.1,1210632.3,54019.7653441775,98546.76303567764,91823.80981864127,51499.63394277672,11274.346016066742,2856.9539303250936,249170.26149861864,65630.93388916856,10060574
28,2021-12-29,232070.4,210246.3,285427.9,226437.3,948047.8,54520.0,8103824.3,1229005.1,50029.95102176296,93730.88407675455,93023.92795453222,55367.539291628265,13270.07309550328,2848.5676049551644,242598.98794597227,71486.1799920867,10060574
29,2021-12-30,215214.5,204468.8,288232.4,235435.5,956974.0,54526.3,8105722.5,1246935.8,47861.17667013631,88915.4857747513,93576.17265757348,58981.96933004187,15375.771642424974,2840.929743939473,237250.05131053185,77198.67071640631,10060574
30,2021-12-31,199865.4,198419.2,290471.0,243998.1,966408.6,54531.2,8106880.5,1264937.9,46567.77001789972,83966.6977495245,93646.07104411803,62513.73024936202,17652.58093990791,2835.1255633569385,232684.01278912567,83001.43675262688,10060574
31,2022-01-01,186020.5,192249.2,291851.2,252175.3,976436.2,54534.9,8107306.7,1283146.4,45878.745990382085,79035.7058724726,93391.16125929692,65778.54886670882,20109.428568708758,2831.014321758193,228822.00409184865,88718.99175717577,10060574
32,2022-01-02,173546.2,185793.2,292670.4,259876.9,986986.3,54538.1,8107162.9,1301401.3,45386.431390449725,74034.58538791178,92666.03178641027,68905.94651182146,22759.585993818077,2826.88310511772,225566.81517477258,94492.41561075726,10060574
33,2022-01-03,162313.9,179302.0,292798.0,267105.5,998045.7,54540.9,8106468.0,1319692.1,45037.75675907938,69111.25672131857,91656.74903464556,71727.67540391923,25597.994843541946,2823.356564445943,222767.89361754985,100149.02681190713,10060574
34,2022-01-04,152143.4,172856.5,292292.8,273720.2,1009677.1,54543.4,8105340.6,1337940.7,44581.184881517,64365.35117320498,90216.9162838101,74429.12538086149,28539.663685649837,2820.3100964255686,220416.1860160002,105789.0991629369,10060574
35,2022-01-05,143016.1,166305.3,291341.8,279786.5,1021764.3,54545.3,8103814.7,1356096.1,43984.5207122915,59775.19201315877,88494.69106652669,76853.98519042457,31636.304354491214,2817.8482233789673,218453.78348339497,111308.13776829475,10060574
36,2022-01-06,134400.7,159652.8,289676.8,285507.9,1034919.8,54546.6,8101869.4,1374974.3,43309.569293748464,55215.15783695633,86489.58631164794,78935.55011837189,35124.23043370488,2816.011938895146,216671.11016893786,116875.79249097191,10060574
37,2022-01-07,127007.9,153329.0,287539.7,290514.9,1047932.9,54547.8,8099701.8,1392995.6,42519.895264334795,51011.997324158954,84223.4518184217,80771.24944737453,38569.78434072454,2814.377579501372,215225.82252685202,122155.41136760045,10060574
38,2022-01-08,120361.2,147027.9,285086.1,294894.2,1061387.8,54548.2,8097268.6,1410830.2000000002,41584.58101460204,47073.77368015018,81813.77249271666,82272.50051967546,42195.04342881993,2813.9905401404603,214042.51197843856,127281.53448863585,10060574
39,2022-01-09,114353.1,140945.6,282164.1,298688.2,1075273.4,54548.9,8094600.7,1428510.5,40549.58575238469,43315.461838008836,79352.28509053789,83485.45168686577,45895.39242059054,2812.952983965427,213003.65359685733,132193.79709142173,10060574
40,2022-01-10,108957.2,135163.2,278739.5,301899.3,1089580.0,54549.0,8091685.8,1446028.3,39456.96724990404,39868.89497039014,76628.16564064418,84584.80863612567,49637.001756754005,2812.7842078623808,212134.97322355877,137034.59460074204,10060574
41,2022-01-11,104162.4,129435.0,275006.9,304675.0,1104148.4,54549.3,8088597.0,1463372.7,38301.36131836569,36598.417531363295,73852.92851803509,85242.9820008662,53599.09386957955,2812.4258941348126,211364.2666739106,141654.50176458055,10060574
42,2022-01-12,99931.0,124047.9,270903.8,306821.4,1119047.6,54549.8,8085272.5,1480418.8,37079.85530716106,33646.19306682407,70844.9594012164,85724.81792946544,57585.686244413206,2811.7779713199266,210736.8413264515,146122.28214519858,10060574
43,2022-01-13,96128.2,118796.6,266618.1,308436.4,1134233.3,54550.2,8081811.2,1497219.9000000001,35826.31060491716,30858.93564334324,67933.31279490203,85903.25055689104,61683.90337851521,2811.298874186094,210227.12405434274,150398.45280959236,10060574
44,2022-01-14,92637.8,113566.4,261906.4,309489.8,1150404.6,54550.4,8078018.6,1514444.8,34490.9404012126,28138.51044813851,64828.2066575962,85878.18062441706,66007.90192423934,2810.9614084864274,209784.9239174255,154697.04395714283,10060574
45,2022-01-15,89643.9,108874.0,257027.6,310137.0,1166093.9,54550.5,8074247.1,1530781.4,33233.711900568676,25713.41449905088,61936.420988300575,85541.08584767906,70235.53284264311,2810.8647512820676,209389.06052965138,158587.48344160424,10060574
46,2022-01-16,87054.6,104304.8,252237.8,310072.7,1181997.1,54550.5,8070356.5,1546620.3,31986.25519250417,23560.389248906737,58999.94517421181,84990.82217986834,74535.2374591374,2810.8647512820676,209097.63154002966,162336.92439028778,10060574
47,2022-01-17,84816.2,100033.1,247238.8,309438.6,1198180.0,54550.7,8066316.6,1562169.3,30712.551166583347,21622.946410931145,56086.27657956981,84245.72712630594,78803.84573991297,2810.5994040417786,208855.42633419894,165860.1722702607,10060574
48,2022-01-18,82913.7,95948.4,242163.1,308492.0,1214362.7,54550.7,8062143.4,1577405.4,29523.73491972179,19852.731148131737,53238.45348326715,83375.33892704724,83067.05651105016,2810.5994040417786,208640.1525110639,169252.9948421392,10060574
49,2022-01-19,81360.7,92044.2,236930.1,307216.1,1230649.1,54550.7,8057823.1,1592415.9000000001,28341.80623760596,18188.820636863733,50517.32485484559,82216.28502243335,87330.29233828317,2810.5994040417786,208493.28673146767,172357.1767647583,10060574
50,2022-01-20,80012.3,88379.7,231702.7,305479.0,1246997.1,54550.7,8053452.5,1607026.8,27233.80512543189,16698.597043165035,47924.873362482664,80890.19536878372,91531.00073248408,2810.5994040417786,208322.01687543734,175231.7955053096,10060574
51,2022-01-21,78812.5,84831.4,226193.4,303330.9,1264073.9,54550.9,8048781.0,1621955.7,26147.56213971008,15351.638741189816,45177.0695114236,79495.08921996376,95853.34364063677,2810.262032266742,208208.30096084066,178158.69489286726,10060574
52,2022-01-22,77994.6,81655.5,220891.6,300822.7,1280543.4,54550.9,8044115.3,1635917.0,25130.505200652056,14161.475306266646,42633.91654117646,77986.42434686949,99994.78589626562,2810.262032266742,208110.96882435103,180791.47227540184,10060574
53,2022-01-23,77391.8,78609.5,215697.9,297953.8,1297034.4,54550.9,8039335.7,1649539.0999999999,24165.166685955217,13037.617690743966,40246.341049715316,76328.3249833245,104111.78172445229,2810.262032266742,208067.0661748514,183250.36874004354,10060574
54,2022-01-24,76997.2,75776.0,210407.3,294859.1,1313524.8,54550.9,8034458.7,1662934.8,23257.49474384548,12093.715012352492,37956.46689313957,74547.53926515616,108201.304244265,2810.262032266742,208021.37227700907,185559.1055416879,10060574
55,2022-01-25,76804.2,73162.5,205190.5,291521.8,1329903.9,54550.9,8029440.2,1675976.5999999999,22291.224554967812,11213.695922843637,35683.03331066461,72742.94221544797,112179.55015638992,2810.262032266742,208086.51205967195,187732.7544041046,10060574
56,2022-01-26,76751.9,70737.2,200076.5,287846.8,1346227.8,54550.9,8024382.9,1688625.5,21454.14663625659,10449.800024880858,33567.953286579745,70844.86509380901,116092.28508802813,2810.262032266742,208117.33429315782,189747.41221410388,10060574
57,2022-01-27,76925.6,68442.0,195036.4,283875.9,1362536.6,54551.0,8019206.5,1700963.5,20748.005481009495,9774.892081245705,31557.753396590197,68893.8762931075,119891.78001280989,2810.0933792313735,208108.94010313443,191595.74968514877,10060574
58,2022-01-28,77289.6,66339.0,190094.5,279723.7,1378685.0,54551.0,8013891.2,1712959.7,20032.18787451835,9215.055811008417,29577.169179115164,66887.98247973996,123671.18565858419,2810.0933792313735,208184.8719550967,193369.2615175555,10060574
59,2022-01-29,77727.2,64312.6,185007.6,275178.6,1395477.0,54551.0,8008320.0,1725206.6,19355.186244518547,8624.281746325314,27669.623286918813,64746.252189914434,127506.90119126886,2810.0933792313735,208250.2707955022,195063.24676041468,10060574
60,2022-01-30,78389.8,62544.1,180200.9,270706.2,1411389.7,54551.0,8002792.3,1736646.9,18782.395112445058,8207.630698928893,25909.336454066128,62639.170217684084,131129.89798520398,2810.0933792313735,208378.16438007602,196579.16158211944,10060574
61,2022-01-31,79131.2,60915.8,175594.5,265959.3,1427251.1,54551.0,7997171.1,1747761.4000000001,18173.141493974013,7788.720033484321,24300.51957572101,60467.72464720332,134686.36716197376,2810.0933792313735,208490.45395290884,197964.18518840845,10060574
62,2022-02-01,80069.8,59330.3,171150.0,261162.0,1442839.0,54551.0,7991471.9,1758552.0,17598.62201310091,7364.144676063881,22845.448618926264,58341.270517533296,138060.1013725544,2810.0933792313735,208631.3738911049,199211.46526931907,10060574
63,2022-02-02,81056.8,57906.3,166774.9,256289.6,1458257.9,54551.0,7985737.5,1769098.5,17185.80595026023,7057.844331663883,21396.86726813063,56277.611541713464,141338.88967191585,2810.0933792313735,208712.9121732769,200426.5945928607,10060574
64,2022-02-03,82189.8,56641.2,162483.2,251402.9,1473456.4,54551.0,7979849.5,1779410.2999999998,16819.95463014095,6734.927776895607,20073.567937962598,54198.08104066048,144496.57300863575,2810.0933792313735,208862.27228211897,201504.7474285276,10060574
65,2022-02-04,83403.7,55471.6,158439.4,246293.1,1488520.5,54551.0,7973894.7,1789364.6,16453.696521146852,6447.80835943501,18811.339953336657,52150.41296375322,147555.66400192844,2810.0933792313735,209025.84303145387,202516.17034491303,10060574
66,2022-02-05,84760.2,54387.7,154463.7,241230.9,1503364.2,54551.0,7967816.3,1799146.1,16226.540800799163,6188.87574685419,17595.219498772953,50099.66659260319,150525.48880957006,2810.0933792313735,209179.97645905308,203435.24878140463,10060574
67,2022-02-06,86293.0,53365.4,150482.0,235923.2,1518582.9,54551.0,7961376.5,1809057.0999999999,15951.416501364385,5949.0003395528565,16545.72203320242,47886.205311759666,153577.9161015346,2810.0933792313735,209402.71345149758,204274.21479252563,10060574
68,2022-02-07,87906.6,52463.3,146806.4,230869.7,1532896.6,54551.0,7955080.4,1818317.3,15814.700580156426,5764.0417078643695,15548.083529490057,45933.085404858226,156286.9048251964,2810.0933792313735,209537.515664952,205030.083609286,10060574
69,2022-02-08,89641.9,51650.4,143216.5,225908.3,1546928.5,54551.0,7948677.4,1827387.8,15689.850798844456,5596.661758584309,14633.046902473867,44016.14529022277,158918.53055276469,2810.0933792313735,209730.40036732872,205744.76922221883,10060574
70,2022-02-09,91285.5,50979.1,139846.3,220859.7,1560766.2,54551.0,7942286.2,1836176.9,15675.673607535977,5449.853309035024,13775.553041892728,42146.56235103879,161446.0057795175,2810.0933792313735,209924.86189910903,206402.66150978766,10060574
71,2022-02-10,93114.5,50369.6,136539.8,215930.1,1574307.7,54551.0,7935761.3,1844788.7999999998,15688.295893754681,5316.4811144214555,13068.692442627917,40260.07653855119,163863.44446218014,2810.0933792313735,210128.04358107466,206933.6143799627,10060574
72,2022-02-11,95067.2,49740.3,133410.6,210950.3,1587701.9,54551.0,7929152.7,1853203.2,15750.228530405519,5210.552236567637,12361.14809554517,38379.259221746324,166208.86298657482,2810.0933792313735,210363.5086035836,207398.21558755252,10060574
73,2022-02-12,97087.5,49231.8,130378.4,206011.4,1600856.2,54551.0,7922457.7,1861418.5999999999,15858.867268818414,5142.916522752435,11816.226725989985,36546.2395991708,168450.6544022908,2810.0933792313735,210533.5712550614,207806.98738069297,10060574
74,2022-02-13,99239.5,48746.1,127502.1,201127.5,1613791.6,54551.0,7915616.2,1869470.1,15937.548727768646,5080.367692401801,11284.639643781275,34706.50688631744,170638.26737001285,2810.0933792313735,210741.80118277436,208154.86763556168,10060574
75,2022-02-14,101555.9,48333.4,124655.4,196092.1,1627003.8,54551.0,7908382.4,1877646.9000000001,16177.473587986475,5021.014841643071,10726.885039003635,32954.147594650356,172780.71925640313,2810.0933792313735,211017.50883052332,208544.96023028487,10060574
76,2022-02-15,103797.5,48013.3,122050.1,191388.2,1639393.1,54551.0,7901380.8,1885332.3,16393.90152617735,4946.23460927603,10288.486433387567,31361.266871094347,174685.92077580266,2810.0933792313735,211294.1061240469,208857.2810261284,10060574
77,2022-02-16,106158.5,47733.0,119550.1,186785.2,1651526.0,54551.0,7894270.2,1892862.2,16706.863794560606,4865.425510682493,9902.817664180231,29737.406211033267,176538.47145480782,2810.0933792313735,211559.29262587355,209085.97104507245,10060574
78,2022-02-17,108632.9,47466.6,117195.0,182249.0,1663445.5,54551.0,7887034.0,1900245.5,17058.879414838477,4797.924888949388,9496.838926716615,28272.774377481954,178266.71865227676,2810.0933792313735,211829.48017544678,209349.5864089901,10060574
79,2022-02-18,111113.1,47234.3,114931.7,177802.7,1675161.7,54551.0,7879779.5,1907515.4,17441.96138884615,4759.76119253897,9221.301448819468,26835.547037651388,179870.27530809533,2810.0933792313735,212076.60593533178,209515.91572497808,10060574
80,2022-02-19,113725.5,47052.8,112798.9,173502.5,1686540.4,54551.0,7872402.9,1914593.9,17818.697512725223,4714.344107084251,8956.380155509254,25449.836020100407,181409.3131287366,2810.0933792313735,212347.94216118508,209669.24252806837,10060574
81,2022-02-20,116335.0,46889.0,110797.3,169267.5,1697746.4,54551.0,7864987.8,1921564.9,18285.542113921587,4702.206588400812,8735.26791861589,23992.484870267188,182963.52225468334,2810.0933792313735,212652.5509443985,209766.1005041819,10060574
82,2022-02-21,119050.7,46730.5,108913.5,165182.0,1708687.4,54551.0,7857458.9,1928420.4,18801.40028322359,4694.153049273106,8506.187633129191,22651.821697161577,184356.08447740477,2810.0933792313735,212883.62634944473,209817.9995537977,10060574
83,2022-02-22,121831.9,46709.6,107077.3,160963.5,1719863.7,54551.0,7849577.0,1935378.2,19305.75507173962,4668.927697019948,8346.557171073591,21330.573279919132,185731.5862582614,2810.0933792313735,213218.8291816649,209872.2529174119,10060574
84,2022-02-23,124661.2,46683.7,105378.5,157094.3,1730362.3,54551.0,7841843.0,1942007.6,19803.476335229632,4587.74626695941,8245.12721854551,20067.16231085003,186990.90224021595,2810.0933792313735,213550.89945537574,209868.15793029734,10060574
85,2022-02-24,127534.0,46688.5,103823.8,153343.8,1740609.6,54551.0,7834023.3,1948504.4000000001,20402.05014208131,4573.117738479953,8117.069628874696,18874.806408543634,188139.02982007747,2810.0933792313735,213905.8205603812,209823.92960785248,10060574
86,2022-02-25,130486.8,46720.9,102306.2,149655.8,1750741.5,54551.0,7826111.8,1954948.3,20982.147300979468,4607.461089363643,8058.436806229853,17794.358621765496,189264.19707290124,2810.0933792313735,214235.5902751921,209868.6490738981,10060574
87,2022-02-26,133496.3,46765.8,100888.4,146129.4,1760627.5,54551.0,7818115.6,1961307.9,21634.48896576945,4600.380153856853,7988.304603606451,16740.039164828737,190313.77277603952,2810.0933792313735,214532.55072142315,209863.90532009964,10060574
88,2022-02-27,136472.0,46877.5,99597.8,142735.3,1770251.1,54551.0,7810089.3,1967537.4000000001,22355.912631784908,4577.946313577738,7986.222258364714,15778.03468781838,191219.24759680967,2810.0933792313735,214939.24555978604,209807.37566385942,10060574
89,2022-02-28,139527.3,46974.8,98323.9,139509.2,1779697.1,54551.0,7801990.7,1973757.3,23026.358409657398,4589.394814133994,7911.062740871165,14733.275778318955,192156.6710694427,2810.0933792313735,215221.06445422577,209700.04022699303,10060574
